item_id,cfg,source,flag,severity
social_science::90,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::91,social_science,arabic_mmlu,False,clean
social_science::92,social_science,arabic_mmlu,False,clean
social_science::93,social_science,arabic_mmlu,False,clean
social_science::94,social_science,arabic_mmlu,False,clean
social_science::95,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::96,social_science,arabic_mmlu,False,clean
social_science::97,social_science,arabic_mmlu,True,morphological
social_science::98,social_science,arabic_mmlu,False,clean
social_science::99,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::100,social_science,arabic_mmlu,True,morphological
social_science::101,social_science,arabic_mmlu,False,clean
social_science::102,social_science,arabic_mmlu,True,morphological
social_science::103,social_science,arabic_mmlu,True,morphological
social_science::104,social_science,arabic_mmlu,False,clean
social_science::105,social_science,arabic_mmlu,False,clean
social_science::106,social_science,arabic_mmlu,True,morphological
social_science::107,social_science,arabic_mmlu,False,clean
social_science::108,social_science,arabic_mmlu,True,morphological
social_science::109,social_science,arabic_mmlu,True,morphological
social_science::110,social_science,arabic_mmlu,False,clean
social_science::111,social_science,arabic_mmlu,True,morphological
social_science::112,social_science,arabic_mmlu,True,morphological
social_science::113,social_science,arabic_mmlu,False,clean
social_science::114,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::115,social_science,arabic_mmlu,False,clean
social_science::116,social_science,arabic_mmlu,False,clean
social_science::117,social_science,arabic_mmlu,True,morphological
social_science::118,social_science,arabic_mmlu,True,morphological
social_science::119,social_science,arabic_mmlu,True,morphological
social_science::120,social_science,arabic_mmlu,True,morphological
social_science::121,social_science,arabic_mmlu,True,morphological
social_science::122,social_science,arabic_mmlu,True,morphological
social_science::123,social_science,arabic_mmlu,True,morphological
social_science::124,social_science,arabic_mmlu,False,clean
social_science::125,social_science,arabic_mmlu,False,clean
social_science::126,social_science,arabic_mmlu,False,clean
social_science::127,social_science,arabic_mmlu,False,clean
social_science::128,social_science,arabic_mmlu,False,clean
social_science::129,social_science,arabic_mmlu,True,morphological
social_science::130,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::131,social_science,arabic_mmlu,False,clean
social_science::132,social_science,arabic_mmlu,False,clean
social_science::133,social_science,arabic_mmlu,True,morphological
social_science::134,social_science,arabic_mmlu,False,clean
social_science::135,social_science,arabic_mmlu,False,clean
social_science::136,social_science,arabic_mmlu,False,clean
social_science::137,social_science,arabic_mmlu,False,clean
social_science::138,social_science,arabic_mmlu,False,clean
social_science::139,social_science,arabic_mmlu,False,clean
social_science::140,social_science,arabic_mmlu,False,clean
social_science::141,social_science,arabic_mmlu,False,clean
social_science::142,social_science,arabic_mmlu,True,morphological
social_science::143,social_science,arabic_mmlu,False,clean
social_science::144,social_science,arabic_mmlu,False,clean
social_science::145,social_science,arabic_mmlu,False,clean
social_science::146,social_science,arabic_mmlu,True,morphological
social_science::147,social_science,arabic_mmlu,False,clean
social_science::148,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::149,social_science,arabic_mmlu,True,morphological
social_science::150,social_science,arabic_mmlu,False,clean
social_science::151,social_science,arabic_mmlu,False,clean
social_science::152,social_science,arabic_mmlu,False,clean
social_science::153,social_science,arabic_mmlu,False,clean
social_science::154,social_science,arabic_mmlu,False,clean
social_science::155,social_science,arabic_mmlu,False,clean
social_science::156,social_science,arabic_mmlu,True,morphological
social_science::157,social_science,arabic_mmlu,False,clean
social_science::158,social_science,arabic_mmlu,True,morphological
social_science::159,social_science,arabic_mmlu,False,clean
social_science::160,social_science,arabic_mmlu,True,morphological
social_science::161,social_science,arabic_mmlu,False,clean
social_science::162,social_science,arabic_mmlu,False,clean
social_science::163,social_science,arabic_mmlu,True,morphological
social_science::164,social_science,arabic_mmlu,True,morphological
social_science::165,social_science,arabic_mmlu,True,morphological
social_science::166,social_science,arabic_mmlu,False,clean
social_science::167,social_science,arabic_mmlu,False,clean
social_science::168,social_science,arabic_mmlu,True,morphological
social_science::169,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::170,social_science,arabic_mmlu,False,clean
social_science::171,social_science,arabic_mmlu,True,morphological
social_science::172,social_science,arabic_mmlu,False,clean
social_science::173,social_science,arabic_mmlu,True,morphological
social_science::174,social_science,arabic_mmlu,False,clean
social_science::175,social_science,arabic_mmlu,False,clean
social_science::176,social_science,arabic_mmlu,False,clean
social_science::177,social_science,arabic_mmlu,True,morphological
social_science::178,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::179,social_science,arabic_mmlu,True,morphological
social_science::180,social_science,arabic_mmlu,False,clean
social_science::181,social_science,arabic_mmlu,False,clean
social_science::182,social_science,arabic_mmlu,True,morphological
social_science::183,social_science,arabic_mmlu,True,morphological
social_science::184,social_science,arabic_mmlu,True,morphological
social_science::185,social_science,arabic_mmlu,False,clean
social_science::186,social_science,arabic_mmlu,False,clean
social_science::187,social_science,arabic_mmlu,False,clean
social_science::188,social_science,arabic_mmlu,False,clean
social_science::189,social_science,arabic_mmlu,True,morphological
social_science::190,social_science,arabic_mmlu,True,morphological
social_science::191,social_science,arabic_mmlu,False,clean
social_science::192,social_science,arabic_mmlu,False,clean
social_science::193,social_science,arabic_mmlu,True,morphological
social_science::194,social_science,arabic_mmlu,True,morphological
social_science::195,social_science,arabic_mmlu,True,morphological
social_science::196,social_science,arabic_mmlu,True,morphological
social_science::197,social_science,arabic_mmlu,True,morphological
social_science::198,social_science,arabic_mmlu,True,morphological
social_science::199,social_science,arabic_mmlu,False,clean
social_science::200,social_science,arabic_mmlu,False,clean
social_science::201,social_science,arabic_mmlu,False,clean
social_science::202,social_science,arabic_mmlu,False,clean
social_science::203,social_science,arabic_mmlu,False,clean
social_science::204,social_science,arabic_mmlu,True,morphological
social_science::205,social_science,arabic_mmlu,True,morphological
social_science::206,social_science,arabic_mmlu,False,clean
social_science::207,social_science,arabic_mmlu,False,clean
social_science::208,social_science,arabic_mmlu,True,morphological
social_science::209,social_science,arabic_mmlu,False,clean
social_science::210,social_science,arabic_mmlu,True,morphological
social_science::211,social_science,arabic_mmlu,False,clean
social_science::212,social_science,arabic_mmlu,True,morphological
social_science::213,social_science,arabic_mmlu,False,clean
social_science::214,social_science,arabic_mmlu,False,clean
social_science::215,social_science,arabic_mmlu,True,morphological
social_science::216,social_science,arabic_mmlu,False,clean
social_science::217,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::218,social_science,arabic_mmlu,False,clean
social_science::219,social_science,arabic_mmlu,True,morphological
social_science::220,social_science,arabic_mmlu,False,clean
social_science::221,social_science,arabic_mmlu,True,morphological
social_science::222,social_science,arabic_mmlu,True,morphological
social_science::223,social_science,arabic_mmlu,False,clean
social_science::224,social_science,arabic_mmlu,False,clean
social_science::225,social_science,arabic_mmlu,False,clean
social_science::226,social_science,arabic_mmlu,False,clean
social_science::227,social_science,arabic_mmlu,False,clean
social_science::228,social_science,arabic_mmlu,True,morphological
social_science::229,social_science,arabic_mmlu,True,morphological
social_science::230,social_science,arabic_mmlu,False,clean
social_science::231,social_science,arabic_mmlu,True,morphological
social_science::232,social_science,arabic_mmlu,False,clean
social_science::233,social_science,arabic_mmlu,True,morphological
social_science::234,social_science,arabic_mmlu,True,morphological
social_science::235,social_science,arabic_mmlu,False,clean
social_science::236,social_science,arabic_mmlu,True,morphological
social_science::237,social_science,arabic_mmlu,False,clean
social_science::238,social_science,arabic_mmlu,True,morphological
social_science::239,social_science,arabic_mmlu,True,morphological
social_science::240,social_science,arabic_mmlu,True,morphological
social_science::241,social_science,arabic_mmlu,True,morphological
social_science::242,social_science,arabic_mmlu,False,clean
social_science::243,social_science,arabic_mmlu,True,morphological
social_science::244,social_science,arabic_mmlu,False,clean
social_science::245,social_science,arabic_mmlu,True,morphological
social_science::246,social_science,arabic_mmlu,False,clean
social_science::247,social_science,arabic_mmlu,False,clean
social_science::248,social_science,arabic_mmlu,True,morphological
social_science::249,social_science,arabic_mmlu,True,morphological
social_science::250,social_science,arabic_mmlu,True,morphological
social_science::251,social_science,arabic_mmlu,False,clean
social_science::252,social_science,arabic_mmlu,False,clean
social_science::253,social_science,arabic_mmlu,True,morphological
social_science::254,social_science,arabic_mmlu,True,morphological
social_science::255,social_science,arabic_mmlu,True,morphological
social_science::256,social_science,arabic_mmlu,True,morphological
social_science::257,social_science,arabic_mmlu,True,morphological
social_science::258,social_science,arabic_mmlu,True,morphological
social_science::259,social_science,arabic_mmlu,False,clean
social_science::260,social_science,arabic_mmlu,True,morphological
social_science::261,social_science,arabic_mmlu,False,clean
social_science::262,social_science,arabic_mmlu,True,morphological
social_science::263,social_science,arabic_mmlu,True,morphological
social_science::264,social_science,arabic_mmlu,True,morphological
social_science::265,social_science,arabic_mmlu,True,morphological
social_science::266,social_science,arabic_mmlu,True,morphological
social_science::267,social_science,arabic_mmlu,True,morphological
social_science::268,social_science,arabic_mmlu,False,clean
social_science::269,social_science,arabic_mmlu,False,clean
social_science::270,social_science,arabic_mmlu,False,clean
social_science::271,social_science,arabic_mmlu,True,morphological
social_science::272,social_science,arabic_mmlu,True,morphological
social_science::273,social_science,arabic_mmlu,True,morphological
social_science::274,social_science,arabic_mmlu,True,morphological
social_science::275,social_science,arabic_mmlu,True,morphological
social_science::276,social_science,arabic_mmlu,True,morphological
social_science::277,social_science,arabic_mmlu,True,morphological
social_science::278,social_science,arabic_mmlu,False,clean
social_science::279,social_science,arabic_mmlu,False,clean
social_science::280,social_science,arabic_mmlu,False,clean
social_science::281,social_science,arabic_mmlu,True,morphological
social_science::282,social_science,arabic_mmlu,False,clean
social_science::283,social_science,arabic_mmlu,False,clean
social_science::284,social_science,arabic_mmlu,True,morphological
social_science::285,social_science,arabic_mmlu,False,clean
social_science::286,social_science,arabic_mmlu,True,morphological
social_science::287,social_science,arabic_mmlu,True,morphological
social_science::288,social_science,arabic_mmlu,True,morphological
social_science::289,social_science,arabic_mmlu,True,morphological
social_science::290,social_science,arabic_mmlu,True,morphological
social_science::291,social_science,arabic_mmlu,True,morphological
social_science::292,social_science,arabic_mmlu,False,clean
social_science::293,social_science,arabic_mmlu,False,clean
social_science::294,social_science,arabic_mmlu,False,clean
social_science::295,social_science,arabic_mmlu,True,morphological
social_science::296,social_science,arabic_mmlu,False,clean
social_science::297,social_science,arabic_mmlu,False,clean
social_science::298,social_science,arabic_mmlu,True,morphological
social_science::299,social_science,arabic_mmlu,False,clean
social_science::300,social_science,arabic_mmlu,True,morphological
social_science::301,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::302,social_science,arabic_mmlu,True,morphological
social_science::303,social_science,arabic_mmlu,True,morphological
social_science::304,social_science,arabic_mmlu,True,morphological
social_science::305,social_science,arabic_mmlu,True,morphological
social_science::306,social_science,arabic_mmlu,False,clean
social_science::307,social_science,arabic_mmlu,True,morphological
social_science::308,social_science,arabic_mmlu,True,morphological
social_science::309,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::310,social_science,arabic_mmlu,False,clean
social_science::311,social_science,arabic_mmlu,False,clean
social_science::312,social_science,arabic_mmlu,False,clean
social_science::313,social_science,arabic_mmlu,True,morphological
social_science::314,social_science,arabic_mmlu,True,morphological
social_science::315,social_science,arabic_mmlu,False,clean
social_science::316,social_science,arabic_mmlu,True,morphological
social_science::317,social_science,arabic_mmlu,True,morphological
social_science::318,social_science,arabic_mmlu,True,morphological
social_science::319,social_science,arabic_mmlu,False,clean
social_science::320,social_science,arabic_mmlu,True,morphological
social_science::321,social_science,arabic_mmlu,False,clean
social_science::322,social_science,arabic_mmlu,False,clean
social_science::323,social_science,arabic_mmlu,True,morphological
social_science::324,social_science,arabic_mmlu,True,morphological
social_science::325,social_science,arabic_mmlu,False,clean
social_science::326,social_science,arabic_mmlu,True,morphological
social_science::327,social_science,arabic_mmlu,False,clean
social_science::328,social_science,arabic_mmlu,True,morphological
social_science::329,social_science,arabic_mmlu,True,morphological
social_science::330,social_science,arabic_mmlu,True,morphological
social_science::331,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::332,social_science,arabic_mmlu,True,morphological
social_science::333,social_science,arabic_mmlu,False,clean
social_science::334,social_science,arabic_mmlu,True,morphological
social_science::335,social_science,arabic_mmlu,False,clean
social_science::336,social_science,arabic_mmlu,True,morphological
social_science::337,social_science,arabic_mmlu,True,morphological
social_science::338,social_science,arabic_mmlu,False,clean
social_science::339,social_science,arabic_mmlu,True,morphological
social_science::340,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::341,social_science,arabic_mmlu,True,morphological
social_science::342,social_science,arabic_mmlu,True,morphological
social_science::343,social_science,arabic_mmlu,True,morphological
social_science::344,social_science,arabic_mmlu,True,morphological
social_science::345,social_science,arabic_mmlu,False,clean
social_science::346,social_science,arabic_mmlu,False,clean
social_science::347,social_science,arabic_mmlu,False,clean
social_science::348,social_science,arabic_mmlu,True,morphological
social_science::349,social_science,arabic_mmlu,False,clean
social_science::350,social_science,arabic_mmlu,True,morphological
social_science::351,social_science,arabic_mmlu,True,morphological
social_science::352,social_science,arabic_mmlu,False,clean
social_science::353,social_science,arabic_mmlu,False,clean
social_science::354,social_science,arabic_mmlu,False,clean
social_science::355,social_science,arabic_mmlu,False,clean
social_science::356,social_science,arabic_mmlu,False,clean
social_science::357,social_science,arabic_mmlu,True,morphological
social_science::358,social_science,arabic_mmlu,True,morphological
social_science::359,social_science,arabic_mmlu,False,clean
social_science::360,social_science,arabic_mmlu,False,clean
social_science::361,social_science,arabic_mmlu,False,clean
social_science::362,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::363,social_science,arabic_mmlu,False,clean
social_science::364,social_science,arabic_mmlu,True,morphological
social_science::365,social_science,arabic_mmlu,True,morphological
social_science::366,social_science,arabic_mmlu,False,clean
social_science::367,social_science,arabic_mmlu,True,morphological
social_science::368,social_science,arabic_mmlu,False,clean
social_science::369,social_science,arabic_mmlu,False,clean
social_science::370,social_science,arabic_mmlu,False,clean
social_science::371,social_science,arabic_mmlu,True,morphological
social_science::372,social_science,arabic_mmlu,True,morphological
social_science::373,social_science,arabic_mmlu,False,clean
social_science::374,social_science,arabic_mmlu,True,morphological
social_science::375,social_science,arabic_mmlu,False,clean
social_science::376,social_science,arabic_mmlu,True,morphological
social_science::377,social_science,arabic_mmlu,True,morphological
social_science::378,social_science,arabic_mmlu,False,clean
social_science::379,social_science,arabic_mmlu,False,clean
social_science::380,social_science,arabic_mmlu,False,clean
social_science::381,social_science,arabic_mmlu,False,clean
social_science::382,social_science,arabic_mmlu,True,morphological
social_science::383,social_science,arabic_mmlu,True,morphological
social_science::384,social_science,arabic_mmlu,True,morphological
social_science::385,social_science,arabic_mmlu,True,morphological
social_science::386,social_science,arabic_mmlu,False,clean
social_science::387,social_science,arabic_mmlu,True,morphological
social_science::388,social_science,arabic_mmlu,False,clean
social_science::389,social_science,arabic_mmlu,True,morphological
social_science::390,social_science,arabic_mmlu,False,clean
social_science::391,social_science,arabic_mmlu,False,clean
social_science::392,social_science,arabic_mmlu,False,clean
social_science::393,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::394,social_science,arabic_mmlu,False,clean
social_science::395,social_science,arabic_mmlu,True,morphological
social_science::396,social_science,arabic_mmlu,True,morphological
social_science::397,social_science,arabic_mmlu,False,clean
social_science::398,social_science,arabic_mmlu,True,morphological
social_science::399,social_science,arabic_mmlu,True,morphological
social_science::400,social_science,arabic_mmlu,True,morphological
social_science::401,social_science,arabic_mmlu,True,morphological
social_science::402,social_science,arabic_mmlu,False,clean
social_science::403,social_science,arabic_mmlu,True,morphological
social_science::404,social_science,arabic_mmlu,False,clean
social_science::405,social_science,arabic_mmlu,True,morphological
social_science::406,social_science,arabic_mmlu,True,morphological
social_science::407,social_science,arabic_mmlu,False,clean
social_science::408,social_science,arabic_mmlu,True,morphological
social_science::409,social_science,arabic_mmlu,True,morphological
social_science::410,social_science,arabic_mmlu,False,clean
social_science::411,social_science,arabic_mmlu,True,morphological
social_science::412,social_science,arabic_mmlu,True,morphological
social_science::413,social_science,arabic_mmlu,True,morphological
social_science::414,social_science,arabic_mmlu,False,clean
social_science::415,social_science,arabic_mmlu,True,morphological
social_science::416,social_science,arabic_mmlu,False,clean
social_science::417,social_science,arabic_mmlu,True,morphological
social_science::418,social_science,arabic_mmlu,False,clean
social_science::419,social_science,arabic_mmlu,False,clean
social_science::420,social_science,arabic_mmlu,False,clean
social_science::421,social_science,arabic_mmlu,False,clean
social_science::422,social_science,arabic_mmlu,False,clean
social_science::423,social_science,arabic_mmlu,False,clean
social_science::424,social_science,arabic_mmlu,False,clean
social_science::425,social_science,arabic_mmlu,False,clean
social_science::426,social_science,arabic_mmlu,False,clean
social_science::427,social_science,arabic_mmlu,False,clean
social_science::428,social_science,arabic_mmlu,False,clean
social_science::429,social_science,arabic_mmlu,True,morphological
social_science::430,social_science,arabic_mmlu,False,clean
social_science::431,social_science,arabic_mmlu,True,morphological
social_science::432,social_science,arabic_mmlu,False,clean
social_science::433,social_science,arabic_mmlu,False,clean
social_science::434,social_science,arabic_mmlu,True,morphological
social_science::435,social_science,arabic_mmlu,True,morphological
social_science::436,social_science,arabic_mmlu,True,morphological
social_science::437,social_science,arabic_mmlu,False,clean
social_science::438,social_science,arabic_mmlu,False,clean
social_science::439,social_science,arabic_mmlu,False,clean
social_science::440,social_science,arabic_mmlu,False,clean
social_science::441,social_science,arabic_mmlu,False,clean
social_science::442,social_science,arabic_mmlu,True,morphological
social_science::443,social_science,arabic_mmlu,True,morphological
social_science::444,social_science,arabic_mmlu,True,morphological
social_science::445,social_science,arabic_mmlu,True,morphological
social_science::446,social_science,arabic_mmlu,True,morphological
social_science::447,social_science,arabic_mmlu,True,morphological
social_science::448,social_science,arabic_mmlu,True,morphological
social_science::449,social_science,arabic_mmlu,True,morphological
social_science::450,social_science,arabic_mmlu,False,clean
social_science::451,social_science,arabic_mmlu,True,morphological
social_science::452,social_science,arabic_mmlu,True,morphological
social_science::453,social_science,arabic_mmlu,True,morphological
social_science::454,social_science,arabic_mmlu,True,morphological
social_science::455,social_science,arabic_mmlu,False,clean
social_science::456,social_science,arabic_mmlu,True,morphological
social_science::457,social_science,arabic_mmlu,True,morphological
social_science::458,social_science,arabic_mmlu,False,clean
social_science::459,social_science,arabic_mmlu,True,morphological
social_science::460,social_science,arabic_mmlu,True,morphological
social_science::461,social_science,arabic_mmlu,True,morphological
social_science::462,social_science,arabic_mmlu,False,clean
social_science::463,social_science,arabic_mmlu,True,morphological
social_science::464,social_science,arabic_mmlu,True,morphological
social_science::465,social_science,arabic_mmlu,True,morphological
social_science::466,social_science,arabic_mmlu,True,morphological
social_science::467,social_science,arabic_mmlu,True,morphological
social_science::468,social_science,arabic_mmlu,True,morphological
social_science::469,social_science,arabic_mmlu,False,clean
social_science::470,social_science,arabic_mmlu,False,clean
social_science::471,social_science,arabic_mmlu,True,morphological
social_science::472,social_science,arabic_mmlu,True,morphological
social_science::473,social_science,arabic_mmlu,True,morphological
social_science::474,social_science,arabic_mmlu,False,clean
social_science::475,social_science,arabic_mmlu,True,morphological
social_science::476,social_science,arabic_mmlu,False,clean
social_science::477,social_science,arabic_mmlu,True,morphological
social_science::478,social_science,arabic_mmlu,True,morphological
social_science::479,social_science,arabic_mmlu,False,clean
social_science::480,social_science,arabic_mmlu,False,clean
social_science::481,social_science,arabic_mmlu,True,morphological
social_science::482,social_science,arabic_mmlu,False,clean
social_science::483,social_science,arabic_mmlu,False,clean
social_science::484,social_science,arabic_mmlu,True,morphological
social_science::485,social_science,arabic_mmlu,True,morphological
social_science::486,social_science,arabic_mmlu,True,morphological
social_science::487,social_science,arabic_mmlu,True,morphological
social_science::488,social_science,arabic_mmlu,True,morphological
social_science::489,social_science,arabic_mmlu,True,morphological
social_science::490,social_science,arabic_mmlu,False,clean
social_science::491,social_science,arabic_mmlu,False,clean
social_science::492,social_science,arabic_mmlu,False,clean
social_science::493,social_science,arabic_mmlu,False,clean
social_science::494,social_science,arabic_mmlu,False,clean
social_science::495,social_science,arabic_mmlu,True,morphological
social_science::496,social_science,arabic_mmlu,False,clean
social_science::497,social_science,arabic_mmlu,False,clean
social_science::498,social_science,arabic_mmlu,True,morphological
social_science::499,social_science,arabic_mmlu,True,morphological
social_science::500,social_science,arabic_mmlu,True,morphological
social_science::501,social_science,arabic_mmlu,True,morphological
social_science::502,social_science,arabic_mmlu,False,clean
social_science::503,social_science,arabic_mmlu,False,clean
social_science::504,social_science,arabic_mmlu,True,morphological
social_science::505,social_science,arabic_mmlu,False,clean
social_science::506,social_science,arabic_mmlu,True,morphological
social_science::507,social_science,arabic_mmlu,False,clean
social_science::508,social_science,arabic_mmlu,False,clean
social_science::509,social_science,arabic_mmlu,False,clean
social_science::510,social_science,arabic_mmlu,False,clean
social_science::511,social_science,arabic_mmlu,True,morphological
social_science::512,social_science,arabic_mmlu,True,morphological
social_science::513,social_science,arabic_mmlu,True,morphological
social_science::514,social_science,arabic_mmlu,False,clean
social_science::515,social_science,arabic_mmlu,True,morphological
social_science::516,social_science,arabic_mmlu,True,morphological
social_science::517,social_science,arabic_mmlu,True,morphological
social_science::518,social_science,arabic_mmlu,False,clean
social_science::519,social_science,arabic_mmlu,False,clean
social_science::520,social_science,arabic_mmlu,True,morphological
social_science::521,social_science,arabic_mmlu,False,clean
social_science::522,social_science,arabic_mmlu,False,clean
social_science::523,social_science,arabic_mmlu,True,morphological
social_science::524,social_science,arabic_mmlu,True,morphological
social_science::525,social_science,arabic_mmlu,True,morphological
social_science::526,social_science,arabic_mmlu,True,morphological
social_science::527,social_science,arabic_mmlu,False,clean
social_science::528,social_science,arabic_mmlu,False,clean
social_science::529,social_science,arabic_mmlu,False,clean
social_science::530,social_science,arabic_mmlu,False,clean
social_science::531,social_science,arabic_mmlu,True,morphological
social_science::532,social_science,arabic_mmlu,True,morphological
social_science::533,social_science,arabic_mmlu,True,morphological
social_science::534,social_science,arabic_mmlu,True,morphological
social_science::535,social_science,arabic_mmlu,True,morphological
social_science::536,social_science,arabic_mmlu,False,clean
social_science::537,social_science,arabic_mmlu,True,morphological
social_science::538,social_science,arabic_mmlu,True,morphological
social_science::539,social_science,arabic_mmlu,True,morphological
social_science::540,social_science,arabic_mmlu,True,morphological
social_science::541,social_science,arabic_mmlu,True,morphological
social_science::542,social_science,arabic_mmlu,True,morphological
social_science::543,social_science,arabic_mmlu,True,morphological
social_science::544,social_science,arabic_mmlu,True,morphological
social_science::545,social_science,arabic_mmlu,True,morphological
social_science::546,social_science,arabic_mmlu,True,morphological
social_science::547,social_science,arabic_mmlu,False,clean
social_science::548,social_science,arabic_mmlu,False,clean
social_science::549,social_science,arabic_mmlu,False,clean
social_science::550,social_science,arabic_mmlu,False,clean
social_science::551,social_science,arabic_mmlu,False,clean
social_science::552,social_science,arabic_mmlu,True,morphological
social_science::553,social_science,arabic_mmlu,False,clean
social_science::554,social_science,arabic_mmlu,True,morphological
social_science::555,social_science,arabic_mmlu,False,clean
social_science::556,social_science,arabic_mmlu,True,morphological
social_science::557,social_science,arabic_mmlu,False,clean
social_science::558,social_science,arabic_mmlu,True,morphological
social_science::559,social_science,arabic_mmlu,False,clean
social_science::560,social_science,arabic_mmlu,True,morphological
social_science::561,social_science,arabic_mmlu,False,clean
social_science::562,social_science,arabic_mmlu,True,morphological
social_science::563,social_science,arabic_mmlu,False,clean
social_science::564,social_science,arabic_mmlu,False,clean
social_science::565,social_science,arabic_mmlu,True,morphological
social_science::566,social_science,arabic_mmlu,True,morphological
social_science::567,social_science,arabic_mmlu,True,morphological
social_science::568,social_science,arabic_mmlu,True,morphological
social_science::569,social_science,arabic_mmlu,False,clean
social_science::570,social_science,arabic_mmlu,True,morphological
social_science::571,social_science,arabic_mmlu,False,clean
social_science::572,social_science,arabic_mmlu,False,clean
social_science::573,social_science,arabic_mmlu,False,clean
social_science::574,social_science,arabic_mmlu,False,clean
social_science::575,social_science,arabic_mmlu,False,clean
social_science::576,social_science,arabic_mmlu,False,clean
social_science::577,social_science,arabic_mmlu,False,clean
social_science::578,social_science,arabic_mmlu,True,morphological
social_science::579,social_science,arabic_mmlu,False,clean
social_science::580,social_science,arabic_mmlu,True,morphological
social_science::581,social_science,arabic_mmlu,False,clean
social_science::582,social_science,arabic_mmlu,False,clean
social_science::583,social_science,arabic_mmlu,False,clean
social_science::584,social_science,arabic_mmlu,False,clean
social_science::585,social_science,arabic_mmlu,False,clean
social_science::586,social_science,arabic_mmlu,False,clean
social_science::587,social_science,arabic_mmlu,False,clean
social_science::588,social_science,arabic_mmlu,False,clean
social_science::589,social_science,arabic_mmlu,False,clean
social_science::590,social_science,arabic_mmlu,True,morphological
social_science::591,social_science,arabic_mmlu,False,clean
social_science::592,social_science,arabic_mmlu,True,morphological
social_science::593,social_science,arabic_mmlu,True,morphological
social_science::594,social_science,arabic_mmlu,False,clean
social_science::595,social_science,arabic_mmlu,True,morphological
social_science::596,social_science,arabic_mmlu,False,clean
social_science::597,social_science,arabic_mmlu,True,morphological
social_science::598,social_science,arabic_mmlu,False,clean
social_science::599,social_science,arabic_mmlu,False,clean
social_science::600,social_science,arabic_mmlu,True,morphological
social_science::601,social_science,arabic_mmlu,False,clean
social_science::602,social_science,arabic_mmlu,True,morphological
social_science::603,social_science,arabic_mmlu,False,clean
social_science::604,social_science,arabic_mmlu,True,morphological
social_science::605,social_science,arabic_mmlu,False,clean
social_science::606,social_science,arabic_mmlu,True,morphological
social_science::607,social_science,arabic_mmlu,False,clean
social_science::608,social_science,arabic_mmlu,False,clean
social_science::609,social_science,arabic_mmlu,True,morphological
social_science::610,social_science,arabic_mmlu,False,clean
social_science::611,social_science,arabic_mmlu,True,morphological
social_science::612,social_science,arabic_mmlu,True,morphological
social_science::613,social_science,arabic_mmlu,True,morphological
social_science::614,social_science,arabic_mmlu,True,morphological
social_science::615,social_science,arabic_mmlu,True,morphological
social_science::616,social_science,arabic_mmlu,False,clean
social_science::617,social_science,arabic_mmlu,False,clean
social_science::618,social_science,arabic_mmlu,False,clean
social_science::619,social_science,arabic_mmlu,False,clean
social_science::620,social_science,arabic_mmlu,False,clean
social_science::621,social_science,arabic_mmlu,False,clean
social_science::622,social_science,arabic_mmlu,True,morphological
social_science::623,social_science,arabic_mmlu,False,clean
social_science::624,social_science,arabic_mmlu,True,morphological
social_science::625,social_science,arabic_mmlu,False,clean
social_science::626,social_science,arabic_mmlu,False,clean
social_science::627,social_science,arabic_mmlu,False,clean
social_science::628,social_science,arabic_mmlu,False,clean
social_science::629,social_science,arabic_mmlu,True,lexical_or_artifact
social_science::630,social_science,arabic_mmlu,True,morphological
social_science::631,social_science,arabic_mmlu,False,clean
social_science::632,social_science,arabic_mmlu,True,morphological
social_science::633,social_science,arabic_mmlu,True,morphological
social_science::634,social_science,arabic_mmlu,True,morphological
social_science::635,social_science,arabic_mmlu,True,morphological
social_science::636,social_science,arabic_mmlu,False,clean
social_science::637,social_science,arabic_mmlu,True,morphological
social_science::638,social_science,arabic_mmlu,False,clean
social_science::639,social_science,arabic_mmlu,False,clean
social_science::640,social_science,arabic_mmlu,True,morphological
social_science::641,social_science,arabic_mmlu,False,clean
social_science::642,social_science,arabic_mmlu,False,clean
social_science::643,social_science,arabic_mmlu,False,clean
social_science::644,social_science,arabic_mmlu,True,morphological
social_science::645,social_science,arabic_mmlu,True,morphological
social_science::646,social_science,arabic_mmlu,True,morphological
social_science::647,social_science,arabic_mmlu,False,clean
social_science::648,social_science,arabic_mmlu,True,morphological
social_science::649,social_science,arabic_mmlu,False,clean
social_science::650,social_science,arabic_mmlu,False,clean
social_science::651,social_science,arabic_mmlu,False,clean
social_science::652,social_science,arabic_mmlu,False,clean
social_science::653,social_science,arabic_mmlu,True,morphological
social_science::654,social_science,arabic_mmlu,True,morphological
social_science::655,social_science,arabic_mmlu,True,morphological
